paper_id,agent,path,value,evidence
paper1004,precursor_coreactant,precursor_coreactant.purge_gas[0].full_name,nitrogen,"The TiO2 films were prepared by ALD using titanium tetraisopropoxide (TTIP: Ti[OCH(CH 3)2]4) as precursors, and high purity N2 was used as carrier gas to lead the vapour of the precursors into the ALD chamber."
paper1004,precursor_coreactant,precursor_coreactant.carrier_gas[0].full_name,nitrogen,"The TiO2 films were prepared by ALD using titanium tetraisopropoxide (TTIP: Ti[OCH(CH 3)2]4) as precursors, and high purity N2 was used as carrier gas to lead the vapour of the precursors into the ALD chamber."
paper1004,deposition_conditions,deposition_conditions.reactor_type,F-120,"The growth temperature was fixed at 150 °C in the whole deposition process, and the low temperature employed was favourable to reduce the cracks caused by the difference in thermal coefficients between the films and the substrates."
paper1004,reaction_conditions,reaction_conditions.surface_mechanism_description,Ligand exchange between TMA and surface hydroxyl groups followed by water pulse to regenerate OH sites,"The growth sequence was consisted of a 0.015s pulse of water vapour followed by 3s N2 purge, then a 0.015s pulse of TTIP and another 3s N2 purge. The above sequence was repeated 1500 times."
paper1004,reaction_conditions,reaction_conditions.intermediate_species[0],monomethyl aluminum,"The growth sequence was consisted of a 0.015s pulse of water vapour followed by 3s N2 purge, then a 0.015s pulse of TTIP and another 3s N2 purge. The above sequence was repeated 1500 times."
paper1004,reaction_conditions,reaction_conditions.intermediate_species[1],surface hydroxyls,"The growth sequence was consisted of a 0.015s pulse of water vapour followed by 3s N2 purge, then a 0.015s pulse of TTIP and another 3s N2 purge. The above sequence was repeated 1500 times."
paper1004,reaction_conditions,reaction_conditions.intermediate_species[2],formate species,"The growth sequence was consisted of a 0.015s pulse of water vapour followed by 3s N2 purge, then a 0.015s pulse of TTIP and another 3s N2 purge. The above sequence was repeated 1500 times."
paper1004,characterization,characterization.characterization_methods[1],Atomic Force Microscopy (AFM),"The XPS survey scan of the TiO2 films deposited onto stainless steel, in which only signals from carbon, titanium and oxygen can be observed. The carbon may mainly come from the surface contaminants. The XPS spectrum after etching the sample surface with argon plasma for 10 min shows non-detectable carbon signals (Not shown here), which confirms our assignment. No signals from Fe, Co, Mn or Ni, which are characteristic elements in stainless steel, can be detected in the XPS measurement. The results show that the stainless steel is entirely covered by the TiO2 film. The structural properties of TiO2 coated stainless steel were characterized by XRD, as shown in Fig. 1 (b). The two peaks can be assigned to the diffraction from stainless steel (JCPDS: 33-0397), while no peaks coming from the TiO2 films can be detected, which suggests that the TiO2 films are amorphous (XRD patterns of TiO2 films grown at 200 °C using our ALD technique with very similar thickness (∼ 58 nm) definitely show the characteristic peaks of anatase TiO2)."
paper1004,characterization,characterization.characterization_methods[2],X-ray Diffraction (XRD),"The XPS survey scan of the TiO2 films deposited onto stainless steel, in which only signals from carbon, titanium and oxygen can be observed. The carbon may mainly come from the surface contaminants. The XPS spectrum after etching the sample surface with argon plasma for 10 min shows non-detectable carbon signals (Not shown here), which confirms our assignment. No signals from Fe, Co, Mn or Ni, which are characteristic elements in stainless steel, can be detected in the XPS measurement. The results show that the stainless steel is entirely covered by the TiO2 film. The structural properties of TiO2 coated stainless steel were characterized by XRD, as shown in Fig. 1 (b). The two peaks can be assigned to the diffraction from stainless steel (JCPDS: 33-0397), while no peaks coming from the TiO2 films can be detected, which suggests that the TiO2 films are amorphous (XRD patterns of TiO2 films grown at 200 °C using our ALD technique with very similar thickness (∼ 58 nm) definitely show the characteristic peaks of anatase TiO2)."
paper1004,characterization,characterization.characterization_methods[3],Ellipsometry,"The XPS survey scan of the TiO2 films deposited onto stainless steel, in which only signals from carbon, titanium and oxygen can be observed. The carbon may mainly come from the surface contaminants. The XPS spectrum after etching the sample surface with argon plasma for 10 min shows non-detectable carbon signals (Not shown here), which confirms our assignment. No signals from Fe, Co, Mn or Ni, which are characteristic elements in stainless steel, can be detected in the XPS measurement. The results show that the stainless steel is entirely covered by the TiO2 film. The structural properties of TiO2 coated stainless steel were characterized by XRD, as shown in Fig. 1 (b). The two peaks can be assigned to the diffraction from stainless steel (JCPDS: 33-0397), while no peaks coming from the TiO2 films can be detected, which suggests that the TiO2 films are amorphous (XRD patterns of TiO2 films grown at 200 °C using our ALD technique with very similar thickness (∼ 58 nm) definitely show the characteristic peaks of anatase TiO2)."
paper1004,characterization,characterization.characterization_methods[4],X-ray Reflectometry (XRR),"The XPS survey scan of the TiO2 films deposited onto stainless steel, in which only signals from carbon, titanium and oxygen can be observed. The carbon may mainly come from the surface contaminants. The XPS spectrum after etching the sample surface with argon plasma for 10 min shows non-detectable carbon signals (Not shown here), which confirms our assignment. No signals from Fe, Co, Mn or Ni, which are characteristic elements in stainless steel, can be detected in the XPS measurement. The results show that the stainless steel is entirely covered by the TiO2 film. The structural properties of TiO2 coated stainless steel were characterized by XRD, as shown in Fig. 1 (b). The two peaks can be assigned to the diffraction from stainless steel (JCPDS: 33-0397), while no peaks coming from the TiO2 films can be detected, which suggests that the TiO2 films are amorphous (XRD patterns of TiO2 films grown at 200 °C using our ALD technique with very similar thickness (∼ 58 nm) definitely show the characteristic peaks of anatase TiO2)."
paper1004,characterization,characterization.characterization_methods[5],Four-point probe,"The XPS survey scan of the TiO2 films deposited onto stainless steel, in which only signals from carbon, titanium and oxygen can be observed. The carbon may mainly come from the surface contaminants. The XPS spectrum after etching the sample surface with argon plasma for 10 min shows non-detectable carbon signals (Not shown here), which confirms our assignment. No signals from Fe, Co, Mn or Ni, which are characteristic elements in stainless steel, can be detected in the XPS measurement. The results show that the stainless steel is entirely covered by the TiO2 film. The structural properties of TiO2 coated stainless steel were characterized by XRD, as shown in Fig. 1 (b). The two peaks can be assigned to the diffraction from stainless steel (JCPDS: 33-0397), while no peaks coming from the TiO2 films can be detected, which suggests that the TiO2 films are amorphous (XRD patterns of TiO2 films grown at 200 °C using our ALD technique with very similar thickness (∼ 58 nm) definitely show the characteristic peaks of anatase TiO2)."
paper1004,characterization,characterization.characterization_methods[6],C-V measurement,"The XPS survey scan of the TiO2 films deposited onto stainless steel, in which only signals from carbon, titanium and oxygen can be observed. The carbon may mainly come from the surface contaminants. The XPS spectrum after etching the sample surface with argon plasma for 10 min shows non-detectable carbon signals (Not shown here), which confirms our assignment. No signals from Fe, Co, Mn or Ni, which are characteristic elements in stainless steel, can be detected in the XPS measurement. The results show that the stainless steel is entirely covered by the TiO2 film. The structural properties of TiO2 coated stainless steel were characterized by XRD, as shown in Fig. 1 (b). The two peaks can be assigned to the diffraction from stainless steel (JCPDS: 33-0397), while no peaks coming from the TiO2 films can be detected, which suggests that the TiO2 films are amorphous (XRD patterns of TiO2 films grown at 200 °C using our ALD technique with very similar thickness (∼ 58 nm) definitely show the characteristic peaks of anatase TiO2)."
paper1004,characterization,characterization.characterization_methods[7],Hall Effect,"The XPS survey scan of the TiO2 films deposited onto stainless steel, in which only signals from carbon, titanium and oxygen can be observed. The carbon may mainly come from the surface contaminants. The XPS spectrum after etching the sample surface with argon plasma for 10 min shows non-detectable carbon signals (Not shown here), which confirms our assignment. No signals from Fe, Co, Mn or Ni, which are characteristic elements in stainless steel, can be detected in the XPS measurement. The results show that the stainless steel is entirely covered by the TiO2 film. The structural properties of TiO2 coated stainless steel were characterized by XRD, as shown in Fig. 1 (b). The two peaks can be assigned to the diffraction from stainless steel (JCPDS: 33-0397), while no peaks coming from the TiO2 films can be detected, which suggests that the TiO2 films are amorphous (XRD patterns of TiO2 films grown at 200 °C using our ALD technique with very similar thickness (∼ 58 nm) definitely show the characteristic peaks of anatase TiO2)."
paper1004,characterization,characterization.characterization_methods[8],Electrochemical Interface system (SI 1287),"The XPS survey scan of the TiO2 films deposited onto stainless steel, in which only signals from carbon, titanium and oxygen can be observed. The carbon may mainly come from the surface contaminants. The XPS spectrum after etching the sample surface with argon plasma for 10 min shows non-detectable carbon signals (Not shown here), which confirms our assignment. No signals from Fe, Co, Mn or Ni, which are characteristic elements in stainless steel, can be detected in the XPS measurement. The results show that the stainless steel is entirely covered by the TiO2 film. The structural properties of TiO2 coated stainless steel were characterized by XRD, as shown in Fig. 1 (b). The two peaks can be assigned to the diffraction from stainless steel (JCPDS: 33-0397), while no peaks coming from the TiO2 films can be detected, which suggests that the TiO2 films are amorphous (XRD patterns of TiO2 films grown at 200 °C using our ALD technique with very similar thickness (∼ 58 nm) definitely show the characteristic peaks of anatase TiO2)."
paper1004,characterization,characterization.characterization_methods[9],Frequency Response Analyzer (SI 1287),"The XPS survey scan of the TiO2 films deposited onto stainless steel, in which only signals from carbon, titanium and oxygen can be observed. The carbon may mainly come from the surface contaminants. The XPS spectrum after etching the sample surface with argon plasma for 10 min shows non-detectable carbon signals (Not shown here), which confirms our assignment. No signals from Fe, Co, Mn or Ni, which are characteristic elements in stainless steel, can be detected in the XPS measurement. The results show that the stainless steel is entirely covered by the TiO2 film. The structural properties of TiO2 coated stainless steel were characterized by XRD, as shown in Fig. 1 (b). The two peaks can be assigned to the diffraction from stainless steel (JCPDS: 33-0397), while no peaks coming from the TiO2 films can be detected, which suggests that the TiO2 films are amorphous (XRD patterns of TiO2 films grown at 200 °C using our ALD technique with very similar thickness (∼ 58 nm) definitely show the characteristic peaks of anatase TiO2)."
